Note ID	type	de_article	de_word_short	en_word	de_word_full	de_sentence	en_sentence	notes	audio_de_word	audio_de_sentence	tags
B10085	other		zu	to, at, too	zu + Dativ	Das Kleid ist mir zu teuer.	The dress is too expensive for me.		 [sound:googletts-ab34d57c-90b69c2e-0f11923a-8cb13ccb-c9a3841d.mp3]	 [sound:googletts-e519863f-15bd1f89-2694b37f-ce321e8e-8a553824.mp3]	B1_goethe_other
B10086	other		zu	to, at, too	zu + Dativ	Bitte zwanzig Briefmarken zu 55 Cent.	Twenty stamps at 55 cents please.		 [sound:googletts-ab34d57c-90b69c2e-0f11923a-8cb13ccb-c9a3841d.mp3]	 [sound:googletts-0a3e1ddd-f22162f1-b7c788d5-1b212cff-b7109268.mp3]	B1_goethe_other
B10087	other		zu	to, at, too	zu + Dativ	Ich trinke zum Essen ein Bier.	I drink a beer with my meal.		 [sound:googletts-ab34d57c-90b69c2e-0f11923a-8cb13ccb-c9a3841d.mp3]	 [sound:googletts-a2f6eb78-cf640cc8-6cb28b4e-83944ba0-ca27bb51.mp3]	B1_goethe_other
B10088	other		zu	to, at, too	zu + Dativ	Unsere Mannschaft hat 2 zu 1 gewonnen.	Our team won 2 to 1.		 [sound:googletts-ab34d57c-90b69c2e-0f11923a-8cb13ccb-c9a3841d.mp3]	 [sound:googletts-4bb9469b-294bb0a7-2113e24c-1a492f1a-408522dc.mp3]	B1_goethe_other
B10089	other		zu	to, at, too	zu + Dativ	Ich habe vor, mir ein neues Auto zu kaufen.	I am planning to buy a new car.		 [sound:googletts-ab34d57c-90b69c2e-0f11923a-8cb13ccb-c9a3841d.mp3]	 [sound:googletts-232ab898-aed77857-188d0835-aa93631d-38584943.mp3]	B1_goethe_other
B10090	other		zu	to, at, too	zu + Dativ	Hast du etwas zu trinken für mich?	Do you have a drink for me?		 [sound:googletts-ab34d57c-90b69c2e-0f11923a-8cb13ccb-c9a3841d.mp3]	 [sound:googletts-565eff99-e0bc7883-404cc720-5731c0f7-220fed3c.mp3]	B1_goethe_other
B10091	verb		zu sein	to be closed	zu sein, ist zu, war zu, ist zu gewesen	Am Sonntag sind die die meisten Läden zu.	Most stores are closed on Sunday.		 [sound:googletts-391e797b-c1ba6106-2d5a30d4-891042f2-f7b2ed81.mp3]	 [sound:googletts-d92aad27-bc0cdf07-4d2ced07-cad5728f-cb856d6b.mp3]	B1_goethe_verb
B10092	verb		zu sein	to be closed	zu sein, ist zu, war zu, ist zu gewesen	Das Fenster war nicht zu.	The window was not closed.		 [sound:googletts-391e797b-c1ba6106-2d5a30d4-891042f2-f7b2ed81.mp3]	 [sound:googletts-fb22060c-e4194427-c2f29e03-4fa0b128-380ff3b1.mp3]	B1_goethe_verb
B10093	other		als	when, than	als	Als mein Mann kam, war die Party schon zu Ende.	When my husband arrived, the party was already over.	"used in the construction ""sowohl … als auch"" meaning ""as well as"" (s2)"	 [sound:googletts-f9b1d73d-f87fb7f4-062b6083-4d657261-1033233d.mp3]	 [sound:googletts-26ac1183-1280024c-d0a4771a-b1c93ea3-1b0bf052.mp3]	B1_goethe_other
B10094	other		als	when, than	als	Sie können sich sowohl persönlich als auch im Internet anmelden.	You can register in person or online.	"used in the construction ""sowohl … als auch"" meaning ""as well as"" (s2)"	 [sound:googletts-f9b1d73d-f87fb7f4-062b6083-4d657261-1033233d.mp3]	 [sound:googletts-7eb4a9cb-7b7b69be-474449eb-0103e0dd-c14f0caf.mp3]	B1_goethe_other
B10095	other		als	when, than	als	Meine Schwester ist älter als ich.	My sister is older than me.	"used in the construction ""sowohl … als auch"" meaning ""as well as"" (s2)"	 [sound:googletts-f9b1d73d-f87fb7f4-062b6083-4d657261-1033233d.mp3]	 [sound:googletts-5e509c6a-6f2c20f7-8fd17570-64ebe762-4292cace.mp3]	B1_goethe_other
B10096	other		als	when, than	als	Es ist später, als ich dachte.	It's later than I thought.	"used in the construction ""sowohl … als auch"" meaning ""as well as"" (s2)"	 [sound:googletts-f9b1d73d-f87fb7f4-062b6083-4d657261-1033233d.mp3]	 [sound:googletts-ffaaf842-a1299605-88e67d0d-d8690bd6-5ad9e113.mp3]	B1_goethe_other
B10097	verb		können	to be able to	können, kann, konnte, hat gekonnt (hat können als Modalverb)	Ich kann den schweren Koffer nicht tragen.	I can&#x27;t carry the heavy suitcase.		 [sound:googletts-30187394-5275f7e3-9ce01184-229b70b3-6338cc36.mp3]	 [sound:googletts-bcf3d19a-5b8f79bb-4e7d3025-ec4c1d96-88ee42ea.mp3]	B1_goethe_verb
B10098	verb		können	to be able to	können, kann, konnte, hat gekonnt (hat können als Modalverb)	Sie können mit dem Bus zum Bahnhof fahren.	You can take the bus to the station.		 [sound:googletts-30187394-5275f7e3-9ce01184-229b70b3-6338cc36.mp3]	 [sound:googletts-06683381-80db8daa-8fa29d06-2f0946a2-ddd097c4.mp3]	B1_goethe_verb
B10099	verb		können	to be able to	können, kann, konnte, hat gekonnt (hat können als Modalverb)	Kann ich jetzt nach Hause gehen?	Can I go home now?		 [sound:googletts-30187394-5275f7e3-9ce01184-229b70b3-6338cc36.mp3]	 [sound:googletts-a8dd19c7-a22c0458-bc40ffee-3bc07cc4-d539e098.mp3]	B1_goethe_verb
B10100	verb		können	to be able to	können, kann, konnte, hat gekonnt (hat können als Modalverb)	Können Sie mir helfen?	Can you help me?		 [sound:googletts-30187394-5275f7e3-9ce01184-229b70b3-6338cc36.mp3]	 [sound:googletts-3a748df1-7d04fedc-59cb1fef-87e78459-7f56e2d5.mp3]	B1_goethe_verb
B10101	verb		können	to be able to	können, kann, konnte, hat gekonnt (hat können als Modalverb)	Ich kann sehr gut Englisch und Deutsch.	I can speak English and German very well.		 [sound:googletts-30187394-5275f7e3-9ce01184-229b70b3-6338cc36.mp3]	 [sound:googletts-ee9159dc-232afb91-76b1587d-7da8f885-5ee605d4.mp3]	B1_goethe_verb
B10102	verb		können	to be able to	können, kann, konnte, hat gekonnt (hat können als Modalverb)	Es kann sein, dass es heute noch regnet.	It may still rain today.		 [sound:googletts-30187394-5275f7e3-9ce01184-229b70b3-6338cc36.mp3]	 [sound:googletts-62835944-ac4889ca-f7590386-352c3009-accd7cc2.mp3]	B1_goethe_verb
B10103	other		dies-	this	dies-	Wohin fährst du dieses Jahr in Urlaub?	Where are you going on vacation this year?		 [sound:googletts-474ebe7b-f148bfb7-09123d40-f89fde5a-13103ae4.mp3]	 [sound:googletts-1ef61e80-dcf3478d-607e2c6e-7e759522-c27adbb9.mp3]	B1_goethe_other
B10104	other		dies-	this	dies-	Welche Hose nehmen Sie? – Diese hier.	Which pants do you choose? - These here.		 [sound:googletts-474ebe7b-f148bfb7-09123d40-f89fde5a-13103ae4.mp3]	 [sound:googletts-e4d4ab7e-80a48de2-49f8c7c5-f38e8cd4-0b5b68fc.mp3]	B1_goethe_other
B10105	other		wie	how, as/like	wie	Wie heißt du?	What is your name?		 [sound:googletts-e82ee42b-3b6d8d0d-ae480e1a-a4463fc1-d641af4e.mp3]	 [sound:googletts-23099bca-46c81d65-f3149664-10e8dd72-a4b18391.mp3]	B1_goethe_other
B10106	other		wie	how, as/like	wie	Wie lange bist du schon hier?	How long have you been here?		 [sound:googletts-e82ee42b-3b6d8d0d-ae480e1a-a4463fc1-d641af4e.mp3]	 [sound:googletts-807bf78e-10b4a668-62e3935d-fd1f1456-a72be1f9.mp3]	B1_goethe_other
B10107	other		wie	how, as/like	wie	Meine Frau ist so alt wie ich.	My wife is the same age as me.		 [sound:googletts-e82ee42b-3b6d8d0d-ae480e1a-a4463fc1-d641af4e.mp3]	 [sound:googletts-f74af5fc-970fc6b6-9b80c1a4-17032692-44bc9c21.mp3]	B1_goethe_other
B10108	other		wie	how, as/like	wie	Wie schreibt man das?	How do you write that?		 [sound:googletts-e82ee42b-3b6d8d0d-ae480e1a-a4463fc1-d641af4e.mp3]	 [sound:googletts-18b04589-159bf792-ca3cb287-75e1a55a-4b65f96b.mp3]	B1_goethe_other
B10109	other		wie	how, as/like	wie	Wie bitte?	Excuse me?		 [sound:googletts-e82ee42b-3b6d8d0d-ae480e1a-a4463fc1-d641af4e.mp3]	 [sound:googletts-b22de8ee-fd7aa4a8-c3555892-6448865e-3df3b3c9.mp3]	B1_goethe_other
B10110	other		wie	how, as/like	wie	Wie gefällt dir unsere Wohnung?	How do you like our apartment?		 [sound:googletts-e82ee42b-3b6d8d0d-ae480e1a-a4463fc1-d641af4e.mp3]	 [sound:googletts-f20f376b-50481935-2c98a332-e425c4c0-9c54c0db.mp3]	B1_goethe_other
B10111	other		so	so, as, like this	so	Wie macht man das? – So!	How do you do that? - Like this!		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-9f70206c-c44a58da-69f6d96d-90e2927a-28bf2422.mp3]	B1_goethe_other
B10112	other		so	so, as, like this	so	Sie müssen das so machen. Nicht so!	You have to do it like this. Not like this!		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-3474e876-1dcdada8-93d49ca3-4948dd3b-555a3fa7.mp3]	B1_goethe_other
B10113	other		so	so, as, like this	so	Sie sind auch hier! So ein Zufall!	You&#x27;re here too! What a coincidence!		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-2926eb52-a9ea3e79-777d3507-56a4cf38-235828ce.mp3]	B1_goethe_other
B10114	other		so	so, as, like this	so	Ich melde mich, so schnell ich kann.	I&#x27;ll get back to you as soon as I can.		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-58eb5f5f-fcd50f32-4389fa16-d9bd0ac4-84add5e1.mp3]	B1_goethe_other
B10115	other		so	so, as, like this	so	Wann treffen wir uns? – So gegen 10 Uhr. Ist dir das recht?	When do we meet? - Around 10 o&#x27;clock. Is that okay with you?		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-b04a20dc-ea0f770d-ea3d93e2-50f94c9a-0c3efbf9.mp3]	B1_goethe_other
B10116	other		so	so, as, like this	so	Dauert es lange? – Eine Stunde oder so kann es schon dauern.	Will it take long? - It can take an hour or so.		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-c772510c-a560cab6-c72399fc-04c6e512-76148539.mp3]	B1_goethe_other
B10117	other		so	so, as, like this	so	Ich hatte kein Geld dabei. Da haben sie mich so hineingelassen.	I didn&#x27;t have any money with me. They let me in like that.		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-2af8b542-f875394c-b17a6597-f7967cc2-b7b3ed4b.mp3]	B1_goethe_other
B10118	other		so	so, as, like this	so	So, jetzt bin ich fertig. Was machen wir jetzt?	So, now I&#x27;m done. What are we going to do now?		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-f8da55ff-1c108934-7f8d6538-2506b21d-20b4670b.mp3]	B1_goethe_other
B10119	other		so	so, as, like this	so	Fahren Sie bitte nicht so schnell!	Please do not drive so fast!		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-4ba899e1-3af8b24f-8b7d03db-69c164f4-7247d128.mp3]	B1_goethe_other
B10120	other		so	so, as, like this	so	Meine Frau ist so groß wie ich.	My wife is as tall as I am.		 [sound:googletts-13871184-6c504ebd-e66fb62d-ecae20f9-7e0472e9.mp3]	 [sound:googletts-681b6b22-fa2c4c85-1edff48c-f38d50d8-2580034c.mp3]	B1_goethe_other
B10121	other		bei	near, at (someone’s place), while	bei + Dativ	Potsdam liegt bei Berlin.	Potsdam is located near Berlin.		 [sound:googletts-9ef62df8-8b9b7b71-0646ac97-db6b3bbb-8bd30a2c.mp3]	 [sound:googletts-aa01bc43-2cce68aa-b4243348-60af9f8a-2d17f9b6.mp3]	B1_goethe_other
B10122	other		bei	near, at (someone’s place), while	bei + Dativ	Ich wohne bei meinen Eltern.	I live with my parents.		 [sound:googletts-9ef62df8-8b9b7b71-0646ac97-db6b3bbb-8bd30a2c.mp3]	 [sound:googletts-98faa53b-76bd8ac3-8bf7875a-85c2693d-57c4e567.mp3]	B1_goethe_other
B10123	other		bei	near, at (someone’s place), while	bei + Dativ	Bei uns ist das anders als bei euch. Wir essen kein Fleisch.	It&#x27;s different for us than for you. We don&#x27;t eat meat.		 [sound:googletts-9ef62df8-8b9b7b71-0646ac97-db6b3bbb-8bd30a2c.mp3]	 [sound:googletts-f54e561f-4172b5a2-e0b17ac7-0051cf98-aaec172a.mp3]	B1_goethe_other
B10124	other		bei	near, at (someone’s place), while	bei + Dativ	Ich habe kein Geld bei mir.	I don&#x27;t have any money with me.		 [sound:googletts-9ef62df8-8b9b7b71-0646ac97-db6b3bbb-8bd30a2c.mp3]	 [sound:googletts-aa01aa11-f042e61b-68a6b30f-7429f595-7296ae38.mp3]	B1_goethe_other
B10125	other		bei	near, at (someone’s place), while	bei + Dativ	Wir wollen euch nicht beim Essen stören.	We don&#x27;t want to disturb your meal.		 [sound:googletts-9ef62df8-8b9b7b71-0646ac97-db6b3bbb-8bd30a2c.mp3]	 [sound:googletts-518e9321-ab9d798b-e8fd7f7a-5046de10-f741229c.mp3]	B1_goethe_other
B10126	other		aber	but	aber	Heute kann ich nicht, aber morgen ganz bestimmt.	I can&#x27;t today, but I definitely can tomorrow.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-eed61198-d1d13a18-71a693b5-1269ac9a-b39e7c39.mp3]	B1_goethe_other
B10127	other		aber	but	aber	Es lag sehr viel Schnee, aber Enzo ist trotzdem mit dem Motorrad gefahren.	There was a lot of snow, but Enzo rode the bike anyway.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-1083d806-77eb5c73-e2ed7e33-5622147d-460ad862.mp3]	B1_goethe_other
B10128	other		aber	but	aber	Wir haben nur eine kleine Wohnung, sind aber damit zufrieden.	We only have a small apartment, but we are happy with it.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-a5ff7c7f-f0f55f99-b66aa98d-e243dcc3-8f34cec7.mp3]	B1_goethe_other
B10129	other		aber	but	aber	Es war sehr schön. Jetzt muss ich aber gehen.	It was very nice. But now I have to go.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-23761015-317c54a3-14f2e194-e4fe669d-3fc6688b.mp3]	B1_goethe_other
B10130	other		aber	but	aber	Ich würde gerne kommen, aber es geht leider nicht.	I would love to come, but unfortunately I can&#x27;t.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-10907157-62cbf0df-7ff4861b-86e9ceaa-34b304c6.mp3]	B1_goethe_other
B10131	other		aber	but	aber	Darf ich dich zu einem Kaffee einladen? – Aber ja, sehr gern.	Can I buy you a coffee? - Why yes, I would love to.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-d62caed8-4629f34c-fed992ce-c5f04829-d9425d9a.mp3]	B1_goethe_other
B10132	other		aber	but	aber	Du spielst aber gut Klavier.	But you play the piano well.		 [sound:googletts-921de620-d9d5a752-843110cc-f150b059-298aaaf8.mp3]	 [sound:googletts-9da6d263-0550e6e3-2bfabffe-059580f9-d53a11db.mp3]	B1_goethe_other
B10133	other		man	you, one	man	Wie schreibt man das?	How do you write that?		 [sound:googletts-c797fece-74cac2d3-4794b880-6f13ec79-dfecd2aa.mp3]	 [sound:googletts-b8e2a65a-430f384f-6b759ed6-90bec9c2-d418d40e.mp3]	B1_goethe_other
B10134	other		man	you, one	man	Hier darf man nicht parken.	You are not allowed to park here.		 [sound:googletts-c797fece-74cac2d3-4794b880-6f13ec79-dfecd2aa.mp3]	 [sound:googletts-bb5eba70-315d81df-34f082fc-a3cfea5d-78ce4bd7.mp3]	B1_goethe_other
B10135	other		noch	still	noch	Mein Bruder geht noch zur Schule.	My brother still goes to school.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-4e919abb-980d2014-ae70dc19-13a79dc8-05c21217.mp3]	B1_goethe_other
B10136	other		noch	still	noch	Bist du fertig. – Nein, noch nicht ganz.	Are you finished? - No, not quite yet.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-f1449f43-47638b25-db28c805-935251ae-a4acb45f.mp3]	B1_goethe_other
B10137	other		noch	still	noch	Haben Sie noch einen Wunsch? – Ja, bitte noch ein Bier.	Do you have another wish? - Yes, another beer please.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-15a983d4-416b7d18-698ea77f-1dbf63af-c306d1f7.mp3]	B1_goethe_other
B10138	other		noch	still	noch	Sonst noch etwas? – Nein, danke.	Anything else? - No, thank you.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-cd2be8e4-9fcb22f7-9c10ac56-f5fdd669-fc2dc11a.mp3]	B1_goethe_other
B10139	other		noch	still	noch	Ich komme später. Ich muss erst noch einkaufen.	I&#x27;ll be late. I have to go shopping first.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-893d9498-d3dda0e2-37e4a21b-80cd5fea-7aa591b3.mp3]	B1_goethe_other
B10140	other		noch	still	noch	Meine Freundin studiert, und abends arbeitet sie noch als Kellnerin.	My girlfriend is studying and she works as a waitress in the evenings.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-b177ffe9-0cd25135-6851c0bf-79467b15-3c7fd72d.mp3]	B1_goethe_other
B10141	other		noch	still	noch	Es ist nicht mehr viel Zeit. Nur noch fünf Minuten.	There&#x27;s not much time left. Only five minutes left.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-8cb1ebd7-0dc4eb9d-7773ad6c-caa38409-6865f50a.mp3]	B1_goethe_other
B10142	other		noch	still	noch	Ich habe nur noch 20 Euro.	I only have 20 euros left.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-5482859e-1c430db9-732947a9-c8660234-41e17ca5.mp3]	B1_goethe_other
B10143	other		noch	still	noch	Ist das Essen schon fertig. – Nein, es dauert noch ein paar Minuten.	Is the food ready yet? - No, it will take a few more minutes.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-60c0ffb0-df9ee74a-ac582ebe-55b066ec-b9e87a04.mp3]	B1_goethe_other
B10144	other		noch	still	noch	Ist Amadeo schon da? – Vielleicht kommt er noch.	Is Amadeo here yet? - Maybe he&#x27;s still coming.		 [sound:googletts-caa61d4f-0cc2206c-d6d90e94-332aab31-2d01deba.mp3]	 [sound:googletts-db2e0c9c-9c1c1c38-fee20a2c-a08fb454-52b1f805.mp3]	B1_goethe_other
B10145	other		nach	to, after	nach + Dativ	Ich fahre morgen nach Hamburg.	I&#x27;m going to Hamburg tomorrow.		 [sound:googletts-fea28013-b010a25a-946de10f-62de857a-958f5270.mp3]	 [sound:googletts-0db577a5-8f5f2588-5f28c86d-4638fd34-d8cef19f.mp3]	B1_goethe_other
B10146	other		nach	to, after	nach + Dativ	Ich muss jetzt nach Hause.	I have to go home now.		 [sound:googletts-fea28013-b010a25a-946de10f-62de857a-958f5270.mp3]	 [sound:googletts-13ed067e-5e04cafc-2bdf053c-3471aa34-5bbc4b09.mp3]	B1_goethe_other
B10147	other		nach	to, after	nach + Dativ	Wir treffen uns nach dem Essen.	We meet after dinner.		 [sound:googletts-fea28013-b010a25a-946de10f-62de857a-958f5270.mp3]	 [sound:googletts-f7b95bd2-d11638ea-a4222a8b-08076f5e-eab63e19.mp3]	B1_goethe_other
B10148	other		nach	to, after	nach + Dativ	Es ist schon nach acht. Wir müssen uns beeilen.	It&#x27;s already after eight. We have to hurry.		 [sound:googletts-fea28013-b010a25a-946de10f-62de857a-958f5270.mp3]	 [sound:googletts-87516da4-57b03154-81c04f9b-67fe033d-5aa3c2b6.mp3]	B1_goethe_other
B10149	other		oder	or	oder	Möchten Sie Kaffee oder Tee?	Would you like coffee or tea?		 [sound:googletts-55fc87e9-16574146-bef9b4ee-c5362740-e491b2bb.mp3]	 [sound:googletts-a8b8c6fa-deda5d49-80091e10-15e8a7d9-b895246e.mp3]	B1_goethe_other
B10150	other		oder	or	oder	Entweder wir fahren mit dem Bus oder wir gehen zu Fuß.	Either we take the bus or we walk.		 [sound:googletts-55fc87e9-16574146-bef9b4ee-c5362740-e491b2bb.mp3]	 [sound:googletts-09b6bdde-3ca2e0b3-f1ffc2c5-5eef231b-80cc456c.mp3]	B1_goethe_other
B10151	other		all-	all	all-	Sind alle Kinder da?	Are all the children there?		 [sound:googletts-487c6f97-a8f221d2-40b99326-e35b010c-8d2b815b.mp3]	 [sound:googletts-cac840c2-c9cd14b1-6a33bd36-366780a6-ad5838f2.mp3]	B1_goethe_other
B10152	other		all-	all	all-	Sonst noch (et)was? – Nein, danke. Das ist alles.	Anything else? - No, thank you. That&#x27;s all.		 [sound:googletts-487c6f97-a8f221d2-40b99326-e35b010c-8d2b815b.mp3]	 [sound:googletts-2039c2a3-8db2b009-fd581bbc-3f909fe9-b7de0f33.mp3]	B1_goethe_other
B10153	other		all-	all	all-	Alles Gute!	All the best!		 [sound:googletts-487c6f97-a8f221d2-40b99326-e35b010c-8d2b815b.mp3]	 [sound:googletts-45b268fa-3cde14d6-c50c89d9-73e2d68d-02f8e44b.mp3]	B1_goethe_other
B10154	other		aus	from, made of, out of, off	aus + Dativ	Frau Müller geht jeden Morgen um 8 Uhr aus dem Haus.	Mrs. Müller leaves the house every morning at 8 o&#x27;clock.		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-58314f71-faa78425-498caff0-8dcb63be-a4baa94c.mp3]	B1_goethe_other
B10155	other		aus	from, made of, out of, off	aus + Dativ	Frau Özgen kommt aus der Türkei.	Ms. Özgen comes from Turkey.		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-6f7c109c-3ab2ceb2-7097d0f4-c87807a3-e1d88370.mp3]	B1_goethe_other
B10156	other		aus	from, made of, out of, off	aus + Dativ	Die Möbel sind noch aus der Zeit um 1900.	The furniture dates from around 1900.		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-0a4b4647-5d1ff459-30470afb-e2bac8b1-5514f342.mp3]	B1_goethe_other
B10157	other		aus	from, made of, out of, off	aus + Dativ	Ich trage nur Pullover aus reiner Wolle.	I only wear sweaters made of pure wool.		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-c3e5cf67-3c189a2e-1e0ef861-678dbf05-7b71443f.mp3]	B1_goethe_other
B10158	other		aus	from, made of, out of, off	aus + Dativ	Wir haben aus Liebe geheiratet.	We got married for love.		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-a8a9281e-4e0c22a4-39f0ac47-64bd3d60-70f74f5d.mp3]	B1_goethe_other
B10159	other		aus	from, made of, out of, off	aus + Dativ	Wann ist der Kurs aus?	When is the course over?		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-cde1b540-c998af08-46b8870d-209aa76b-88c713e4.mp3]	B1_goethe_other
B10160	other		aus	from, made of, out of, off	aus + Dativ	Ich seh‘ nichts! Das Licht ist aus!	I can&#x27;t see anything! The light is off!		 [sound:googletts-baeaf2df-76f1f6df-746f30ee-c49a5961-f05cf0fd.mp3]	 [sound:googletts-bc3660a7-e35ff383-ce706a14-509c0649-b61f267f.mp3]	B1_goethe_other
